student_id,interaction_idx,skill_id,lc
415,110,45,0.8137223124504089
415,111,44,0.904732346534729
415,112,45,0.8138217926025391
415,113,44,0.9010043144226074
415,114,53,0.5514687895774841
415,115,44,0.9183335900306702
415,116,53,0.5472189784049988
415,117,49,0.9635098576545715
415,118,48,0.7536376714706421
415,119,49,0.9224351644515991
415,120,48,0.7640067934989929
415,121,49,0.9389844536781311
415,122,48,0.6596037149429321
415,123,62,0.6948287487030029
415,124,62,0.7320189476013184
415,125,62,0.71443772315979
415,126,62,0.7195148468017578
415,127,62,0.723315417766571
415,128,62,0.7323898077011108
415,129,62,0.7395357489585876
415,130,62,0.7222171425819397
415,131,62,0.7409169673919678
415,132,62,0.7370997667312622
415,133,62,0.7330812215805054
415,134,62,0.7318230271339417
415,135,62,0.7319258451461792
415,136,62,0.7311304211616516
415,137,62,0.7308974266052246
415,138,62,0.732224702835083
415,139,62,0.7314664125442505
415,140,62,0.7375192046165466
415,141,62,0.7211241126060486
415,142,62,0.722948431968689
415,143,62,0.7486795783042908
415,144,62,0.73078453540802
415,145,62,0.7498588562011719
415,146,62,0.7308946847915649
415,147,62,0.7469266653060913
415,148,62,0.757559597492218
415,149,62,0.7583605051040649
415,150,62,0.7553685307502747
415,151,62,0.754807710647583
415,152,62,0.7508796453475952
415,153,34,0.19936557114124298
415,154,34,0.25946810841560364
415,155,34,0.22728021442890167
415,156,34,0.19498412311077118
415,157,36,0.6160622835159302
415,158,17,0.8275020122528076
415,159,39,0.9797192215919495
415,160,77,0.9227195978164673
415,161,84,0.8044615387916565
415,162,72,0.5685093402862549
415,163,23,0.6810508966445923
415,164,23,0.6231399774551392
415,165,23,0.5872594714164734
415,166,23,0.5940281748771667
415,167,31,0.4695894122123718
415,168,46,0.7954761385917664
415,169,15,0.8577300310134888
415,170,48,0.6799268126487732
415,171,20,0.8052921295166016
415,172,20,0.6727930307388306
415,173,20,0.668555736541748
415,174,20,0.6100472807884216
415,175,20,0.6435638666152954
415,176,20,0.6372992396354675
415,177,20,0.6315755844116211
415,178,20,0.6317948698997498
415,179,20,0.630763828754425
415,180,82,0.6214017271995544
415,181,16,0.7800136804580688
415,182,16,0.7842460870742798
415,183,16,0.8119863271713257
415,184,16,0.8004037141799927
1376,0,75,0.876787543296814
1376,1,75,0.9407891035079956
1376,2,80,0.9913190007209778
1376,3,82,0.5503990650177002
1376,4,61,0.8129575252532959
1376,5,61,0.7854416370391846
1376,6,76,0.298673540353775
1376,7,100,0.4954943358898163
1376,8,75,0.8837480545043945
1376,9,88,0.9102621078491211
1376,10,61,0.7754013538360596
1376,11,80,0.9774871468544006
1376,12,63,0.3072034418582916
1376,13,63,0.2834300398826599
1376,14,63,0.27077728509902954
1376,15,63,0.30027031898498535
1376,16,63,0.287600576877594
1376,17,63,0.2747288942337036
1376,18,15,0.624732494354248
2838,0,4,0.8842187523841858
2838,1,11,0.906711757183075
2838,2,55,0.8157216310501099
2838,3,11,0.7852221131324768
2838,4,5,0.9038559198379517
2838,5,5,0.9273611903190613
2838,6,5,0.9407554268836975
2838,7,5,0.9439191818237305
2838,8,5,0.9434803128242493
2838,9,2,0.936363697052002
2838,10,2,0.939754843711853
2838,11,26,0.6114526391029358
2838,12,26,0.461786687374115
2838,13,26,0.34236371517181396
2838,14,26,0.41607046127319336
2838,15,26,0.3072653114795685
2838,16,26,0.6828411817550659
2838,17,26,0.6531206369400024
2838,18,62,0.7490907907485962
2838,19,62,0.8231144547462463
2838,20,62,0.7684887051582336
2838,21,62,0.7590288519859314
2838,22,62,0.7626192569732666
2838,23,62,0.7652171850204468
2838,24,62,0.7652227282524109
2838,25,62,0.7886514663696289
2838,26,62,0.7814655900001526
2838,27,62,0.808860182762146
2838,28,62,0.8355230689048767
2838,29,62,0.8531287908554077
2838,30,62,0.8191937804222107
2838,31,62,0.8164036870002747
2838,32,63,0.39787405729293823
2838,33,62,0.8249667286872864
2838,34,62,0.8486679792404175
2838,35,62,0.8634759187698364
2838,36,62,0.8305243253707886
2838,37,62,0.8421323895454407
2838,38,62,0.8625825047492981
2838,39,62,0.8716720938682556
2838,40,63,0.3210870623588562
2838,41,63,0.29628634452819824
2838,42,63,0.27591225504875183
2838,43,64,0.5177951455116272
2838,44,63,0.36241334676742554
2838,45,63,0.31462499499320984
2838,46,63,0.31572189927101135
2838,47,63,0.30926045775413513
2838,48,63,0.2862228453159332
2838,49,63,0.29481661319732666
2838,50,63,0.29244619607925415
2838,51,63,0.30425435304641724
2838,52,63,0.2843206226825714
2838,53,63,0.28458911180496216
2838,54,63,0.2808196544647217
2838,55,63,0.28950390219688416
2838,56,63,0.2849424481391907
2838,57,63,0.2811580002307892
2838,58,63,0.28060340881347656
2838,59,63,0.28395649790763855
2838,60,64,0.5314726233482361
1134,0,8,0.899205207824707
1134,1,8,0.922410249710083
1134,2,62,0.8434295654296875
1134,3,62,0.8880917429924011
1134,4,62,0.8272544741630554
1134,5,62,0.7962859869003296
1134,6,62,0.7893957495689392
1134,7,62,0.7858251333236694
1134,8,62,0.7820081114768982
1134,9,62,0.7785157561302185
1134,10,62,0.7746822237968445
1134,11,62,0.7998186349868774
1134,12,62,0.7939446568489075
1134,13,62,0.7878867387771606
1134,14,62,0.7870571613311768
1134,15,62,0.7978758811950684
1134,16,62,0.7954001426696777
1134,17,62,0.7946510314941406
1134,18,62,0.8009014129638672
1134,19,62,0.8068577647209167
1134,20,62,0.8259854912757874
1134,21,62,0.8174050450325012
1134,22,62,0.8165132403373718
1134,23,62,0.8136945366859436
1134,24,62,0.8162497878074646
1134,25,62,0.8168227672576904
1134,26,62,0.8100175261497498
1134,27,62,0.8114455938339233
1134,28,62,0.8090411424636841
1134,29,62,0.8123016953468323
1134,30,62,0.809452474117279
1134,31,62,0.8145656585693359
1134,32,28,0.8097705245018005
1134,33,51,0.9517486691474915
1134,34,86,0.701503574848175
1134,35,51,0.9585179686546326
1134,36,86,0.7067114114761353
1134,37,57,0.8746389746665955
1272,0,51,0.9759662747383118
1272,1,52,0.3372918665409088
1272,2,57,0.9171689748764038
3509,0,1,0.47703027725219727
3509,1,1,0.6180838346481323
3509,2,1,0.6169230341911316
3509,3,1,0.6166607141494751
3509,4,1,0.6154386401176453
3509,5,1,0.6123349666595459
3509,6,1,0.6269722580909729
3509,7,1,0.6398285031318665
3509,8,1,0.5874344706535339
3509,9,1,0.5954634547233582
3509,10,1,0.5743825435638428
3509,11,1,0.5900876522064209
3509,12,1,0.5726433396339417
3509,13,1,0.5733299255371094
3509,14,1,0.5669666528701782
2265,0,5,0.9266793131828308
2265,1,5,0.9477633833885193
2265,2,5,0.9577748775482178
2265,3,5,0.9462282657623291
2265,4,5,0.9614574909210205
2265,5,5,0.9585968255996704
2265,6,2,0.9313250780105591
2265,7,2,0.9439423680305481
2265,8,18,0.8103906512260437
2265,9,3,0.5789812207221985
2265,10,3,0.7170287370681763
2265,11,3,0.7516292929649353
2265,12,3,0.707406759262085
2265,13,3,0.7772245407104492
2265,14,1,0.3748973309993744
2265,15,1,0.548474907875061
2265,16,1,0.49127310514450073
2265,17,1,0.51981121301651
2265,18,1,0.5910233855247498
2265,19,1,0.5011740922927856
2265,20,3,0.7625827193260193
2265,21,3,0.8131940364837646
2265,22,3,0.8104039430618286
2265,23,3,0.7919148206710815
2265,24,3,0.8033753633499146
2265,25,3,0.7971476316452026
2265,26,3,0.7954745888710022
2265,27,3,0.8125243782997131
2265,28,1,0.38375136256217957
2265,29,1,0.4415779113769531
2265,30,1,0.4751929044723511
2265,31,1,0.5069084763526917
2265,32,1,0.5146836042404175
2265,33,9,0.7590520977973938
2265,34,9,0.7419607043266296
2265,35,9,0.6365773677825928
2265,36,9,0.6003863215446472
2265,37,12,0.6358066201210022
2265,38,12,0.5463454723358154
364,0,5,0.9274846315383911
364,1,1,0.4902510941028595
364,2,12,0.5142509341239929
364,3,12,0.6082707047462463
364,4,12,0.500982940196991
364,5,12,0.49536335468292236
364,6,15,0.7587080597877502
364,7,15,0.4712982773780823
364,8,15,0.5172204375267029
364,9,17,0.8801531791687012
364,10,10,0.907727837562561
364,11,28,0.8883339762687683
364,12,28,0.8737045526504517
364,13,28,0.8639393448829651
364,14,8,0.9226136207580566
364,15,6,0.9141741394996643
364,16,6,0.9038894176483154
364,17,6,0.9386689066886902
364,18,6,0.9411253929138184
364,19,6,0.9270286560058594
364,20,6,0.9378033876419067
364,21,6,0.9181121587753296
364,22,28,0.8970213532447815
364,23,5,0.9078518152236938
364,24,51,0.9488884806632996
364,25,52,0.4476613700389862
364,26,17,0.844696581363678
364,27,17,0.7628548741340637
364,28,17,0.7685590982437134
364,29,3,0.7249578833580017
364,30,51,0.9530031085014343
364,31,52,0.4461961090564728
364,32,51,0.9524534344673157
364,33,45,0.7352469563484192
364,34,51,0.9586741924285889
364,35,45,0.7550703287124634
364,36,51,0.965256929397583
364,37,45,0.7908779382705688
364,38,51,0.9648906588554382
364,39,45,0.7903482913970947
364,40,51,0.9631029963493347
364,41,45,0.7931857705116272
364,42,51,0.9612712860107422
364,43,54,0.720909595489502
364,44,51,0.9625921249389648
364,45,54,0.7244470119476318
364,46,51,0.9637784361839294
364,47,53,0.5282680988311768
364,48,51,0.9541516900062561
364,49,53,0.5420143604278564
364,50,57,0.893424391746521
364,51,57,0.9091401696205139
364,52,57,0.9054309725761414
364,53,57,0.9154105186462402
364,54,44,0.840006411075592
364,55,45,0.8114421963691711
364,56,44,0.8494566082954407
364,57,45,0.8142030835151672
3375,0,73,0.6485714912414551
3375,1,73,0.6813320517539978
3375,2,73,0.7541559338569641
3375,3,73,0.7310785055160522
3375,4,73,0.7447597980499268
1030,0,5,0.9245726466178894
1030,1,5,0.9491673111915588
1030,2,5,0.9490997791290283
1030,3,5,0.9492464065551758
1030,4,2,0.9152894020080566
1030,5,2,0.9674900770187378
1030,6,2,0.9693435430526733
1030,7,2,0.9700797200202942
1030,8,2,0.9735091924667358
1030,9,2,0.9757940769195557
1030,10,2,0.974694550037384
1030,11,2,0.9758658409118652
1030,12,2,0.9770014882087708
1030,13,2,0.9773896336555481
1030,14,2,0.9787936210632324
1030,15,2,0.9780560731887817
1030,16,2,0.9798839092254639
1030,17,2,0.9788839817047119
1030,18,10,0.8942817449569702
1030,19,10,0.9087510108947754
1030,20,62,0.8812364935874939
1030,21,62,0.8896527886390686
1030,22,62,0.8561250567436218
1030,23,62,0.8779808878898621
1030,24,62,0.8614969849586487
1030,25,62,0.8555290102958679
1030,26,65,0.5524997711181641
1030,27,65,0.6327055096626282
1030,28,65,0.661917507648468
1030,29,65,0.61667400598526
1030,30,65,0.6056289672851562
1030,31,2,0.9561597108840942
1030,32,2,0.9644560217857361
1030,33,2,0.9621856808662415
1030,34,2,0.9669600129127502
1030,35,2,0.9713491201400757
1030,36,2,0.9635700583457947
1030,37,62,0.8646431565284729
1030,38,62,0.8744560480117798
1030,39,62,0.8588457107543945
1030,40,62,0.8589434027671814
1030,41,62,0.8734437823295593
1030,42,62,0.8610956072807312
1030,43,62,0.8720018267631531
1030,44,62,0.8640627264976501
1030,45,62,0.8761836886405945
1030,46,62,0.883918285369873
1030,47,62,0.8874704837799072
1030,48,62,0.875676691532135
1030,49,62,0.8810431957244873
1030,50,62,0.8868891000747681
1030,51,62,0.8911882638931274
1030,52,62,0.8748883605003357
1030,53,62,0.8831034898757935
1030,54,62,0.8776997327804565
1030,55,62,0.8832487463951111
1030,56,62,0.8891729712486267
1030,57,62,0.8922585248947144
1030,58,62,0.8961669206619263
1030,59,62,0.896776020526886
1030,60,62,0.8961175084114075
1030,61,62,0.8989112973213196
1030,62,62,0.9000864028930664
1030,63,62,0.902037501335144
1030,64,62,0.9010186791419983
1030,65,62,0.9024094939231873
1030,66,62,0.8908025026321411
1030,67,62,0.8859062194824219
1030,68,62,0.8843850493431091
1030,69,62,0.8885409235954285
1030,70,62,0.8898548483848572
1030,71,62,0.8964272737503052
1030,72,62,0.8884219527244568
1030,73,62,0.8835256695747375
1030,74,62,0.8863950371742249
1030,75,62,0.8920648694038391
1030,76,62,0.8861646056175232
1030,77,4,0.804329514503479
1030,78,11,0.9359440207481384
1030,79,4,0.8647886514663696
1030,80,11,0.924032986164093
1030,81,11,0.9014155268669128
1030,82,4,0.8500564694404602
1030,83,11,0.8492537140846252
1030,84,11,0.9028828740119934
1030,85,62,0.8817284107208252
1030,86,62,0.88246089220047
1030,87,62,0.8786567449569702
1030,88,62,0.8736369609832764
1030,89,62,0.8762788772583008
1030,90,62,0.8820294141769409
1030,91,62,0.8864587545394897
1030,92,62,0.8823304176330566
1030,93,49,0.8254587054252625
1030,94,49,0.9500994682312012
1030,95,49,0.7636626958847046
1030,96,62,0.8850704431533813
1030,97,62,0.8896534442901611
1030,98,62,0.8881301879882812
1030,99,62,0.8863568305969238
1030,100,62,0.888275682926178
1030,101,62,0.8907971978187561
1030,102,62,0.8929346203804016
1030,103,62,0.8935763835906982
1030,104,62,0.8954266905784607
1030,105,62,0.895926833152771
1030,106,62,0.8969597816467285
1030,107,62,0.8972184062004089
1030,108,62,0.8911260366439819
1030,109,49,0.8236693143844604
1030,110,49,0.950308620929718
1030,111,60,0.7663624286651611
1030,112,52,0.3631645739078522
1030,113,25,0.7318655252456665
1030,114,25,0.7296183109283447
1030,115,25,0.7197299599647522
1030,116,25,0.7555309534072876
1030,117,9,0.5077308416366577
1030,118,45,0.6338497400283813
1030,119,53,0.6106564998626709
1030,120,45,0.6123901009559631
1030,121,45,0.6856521368026733
1030,122,61,0.6310673356056213
1030,123,61,0.6105470061302185
1030,124,61,0.6122897267341614
1030,125,61,0.6497153043746948
1030,126,60,0.9375423789024353
1030,127,54,0.7398159503936768
1030,128,60,0.8747813105583191
1030,129,52,0.3808199167251587
1030,130,60,0.8932873010635376
1030,131,45,0.6860642433166504
1030,132,60,0.9454253911972046
1030,133,53,0.5437611937522888
1030,134,60,0.7655786275863647
1030,135,53,0.5512418746948242
1030,136,39,0.9696213006973267
1030,137,40,0.9570041298866272
1030,138,41,0.04407992213964462
1030,139,80,0.973857045173645
1030,140,22,0.9154660701751709
1030,141,56,0.35416656732559204
1030,142,56,0.21271534264087677
1030,143,56,0.24173007905483246
1030,144,56,0.21834585070610046
1030,145,3,0.7960062026977539
1030,146,1,0.4508536458015442
1030,147,45,0.5997909903526306
1030,148,52,0.40723130106925964
1030,149,45,0.6275479197502136
1030,150,45,0.6871703863143921
1030,151,53,0.5276440978050232
1030,152,25,0.6688001751899719
1030,153,75,0.8062581419944763
1030,154,56,0.23799602687358856
1030,155,56,0.23923955857753754
1030,156,56,0.19727319478988647
1030,157,83,0.909100353717804
1030,158,6,0.8440783619880676
1030,159,30,0.27275416254997253
1030,160,30,0.2363111674785614
1030,161,30,0.24852877855300903
1030,162,30,0.25610172748565674
1030,163,37,0.9118368625640869
156,0,25,0.4933767020702362
156,1,25,0.7564125657081604
156,2,25,0.8001484274864197
156,3,21,0.21747304499149323
156,4,21,0.3303847312927246
156,5,21,0.307231068611145
156,6,21,0.3128587007522583
156,7,21,0.31239041686058044
156,8,21,0.31688565015792847
156,9,10,0.8274340033531189
156,10,27,0.5858346819877625
156,11,30,0.3384064733982086
156,12,30,0.2682446539402008
156,13,30,0.27516302466392517
156,14,30,0.2796728312969208
156,15,30,0.2837398052215576
156,16,25,0.5541766881942749
156,17,32,0.6922860741615295
156,18,25,0.44247564673423767
156,19,32,0.692312479019165
156,20,25,0.7152537107467651
156,21,32,0.6709694862365723
156,22,25,0.4722593128681183
156,23,32,0.6748222708702087
156,24,25,0.4567948579788208
156,25,32,0.6782015562057495
156,26,25,0.458925724029541
156,27,32,0.6838942170143127
156,28,25,0.46135812997817993
156,29,32,0.6861857175827026
156,30,25,0.46364298462867737
156,31,25,0.6779171824455261
156,32,25,0.687969446182251
156,33,25,0.7072761654853821
156,34,25,0.6762548089027405
156,35,25,0.7313212752342224
156,36,25,0.6939544081687927
156,37,25,0.7192316651344299
156,38,25,0.676465630531311
156,39,25,0.7275386452674866
156,40,14,0.1778067797422409
156,41,28,0.8293325304985046
156,42,8,0.9320124387741089
156,43,23,0.7179285883903503
156,44,23,0.5624763369560242
156,45,23,0.6030395030975342
156,46,23,0.5369231104850769
156,47,23,0.5436403751373291
156,48,23,0.5896364450454712
156,49,23,0.5817886590957642
156,50,23,0.5583086013793945
156,51,23,0.555801272392273
156,52,23,0.5638178586959839
156,53,8,0.8986281156539917
156,54,24,0.8562438488006592
156,55,25,0.521041750907898
156,56,8,0.8895142078399658
156,57,24,0.8430590033531189
156,58,25,0.5185012221336365
156,59,8,0.9026556015014648
156,60,24,0.8512333631515503
156,61,25,0.5097593665122986
156,62,8,0.9052467942237854
156,63,24,0.852019190788269
156,64,25,0.5087379217147827
156,65,8,0.9066981673240662
156,66,24,0.8472243547439575
156,67,25,0.5123340487480164
156,68,1,0.601643979549408
156,69,14,0.21434053778648376
156,70,5,0.8754150867462158
156,71,20,0.5629680752754211
156,72,20,0.5463468432426453
156,73,15,0.7782517075538635
156,74,28,0.867621123790741
156,75,28,0.8245177268981934
156,76,28,0.8114857077598572
156,77,28,0.8071753978729248
156,78,28,0.8027966618537903
156,79,28,0.8001188039779663
156,80,74,0.08422031253576279
156,81,38,0.5646413564682007
156,82,13,0.9579501748085022
156,83,0,0.9103195071220398
156,84,38,0.5576997995376587
156,85,45,0.7604554295539856
156,86,45,0.762488842010498
156,87,51,0.9634010195732117
156,88,54,0.7095543742179871
156,89,51,0.9654683470726013
156,90,54,0.7124974131584167
156,91,51,0.9670913219451904
156,92,4,0.8698527812957764
156,93,51,0.9720242023468018
156,94,4,0.8808548450469971
156,95,51,0.9725494980812073
156,96,4,0.7323857545852661
156,97,51,0.956747829914093
156,98,4,0.73824143409729
156,99,55,0.6400472521781921
156,100,56,0.443264365196228
156,101,55,0.6874496936798096
156,102,56,0.447308748960495
156,103,55,0.7306059002876282
156,104,56,0.44336286187171936
156,105,55,0.7686933875083923
156,106,56,0.43073755502700806
156,107,55,0.7395190000534058
156,108,56,0.5194453597068787
156,109,55,0.727232038974762
156,110,56,0.40003594756126404
156,111,51,0.9756263494491577
156,112,4,0.8769137859344482
156,113,51,0.9796432852745056
156,114,45,0.7748349905014038
156,115,51,0.9777987599372864
156,116,45,0.705786943435669
156,117,51,0.9738734364509583
156,118,45,0.7806859016418457
156,119,59,0.3747676908969879
156,120,58,0.344108909368515
156,121,58,0.3178667724132538
156,122,58,0.36807167530059814
156,123,58,0.36695989966392517
156,124,57,0.898563802242279
156,125,57,0.9163093566894531
156,126,51,0.969295084476471
156,127,86,0.6550500392913818
156,128,51,0.9731171131134033
156,129,86,0.6698223948478699
156,130,61,0.7315007448196411
156,131,61,0.7140825986862183
156,132,61,0.7117459774017334
156,133,61,0.7201393246650696
156,134,61,0.7002774477005005
156,135,15,0.7937686443328857
156,136,61,0.6814202666282654
156,137,15,0.7723097801208496
156,138,61,0.7241561412811279
156,139,15,0.7944983243942261
156,140,61,0.7381693124771118
156,141,15,0.7943979501724243
156,142,51,0.9656034111976624
156,143,45,0.7961384057998657
156,144,51,0.9717981219291687
156,145,45,0.7896981239318848
156,146,51,0.9741066694259644
156,147,4,0.7067173719406128
156,148,44,0.9049087166786194
156,149,53,0.7042281031608582
156,150,44,0.8915091156959534
156,151,53,0.5157299637794495
156,152,44,0.9155969023704529
156,153,45,0.6797275543212891
156,154,44,0.9141696095466614
156,155,45,0.8161118626594543
156,156,44,0.9021369814872742
156,157,45,0.8148942589759827
156,158,31,0.3692922592163086
156,159,46,0.6399176120758057
156,160,47,0.6250805854797363
156,161,20,0.5752575397491455
156,162,31,0.408251017332077
156,163,46,0.7866938710212708
156,164,15,0.8450310230255127
156,165,31,0.3782404661178589
156,166,46,0.7957909107208252
156,167,47,0.6511640548706055
156,168,20,0.7468221187591553
156,169,31,0.35291820764541626
156,170,46,0.7969869375228882
156,171,15,0.8411897420883179
156,172,31,0.37989476323127747
156,173,46,0.7967386841773987
156,174,47,0.6430702209472656
156,175,31,0.3516261577606201
156,176,47,0.6216790676116943
156,177,28,0.644957959651947
156,178,31,0.3906501829624176
156,179,15,0.8522767424583435
156,180,31,0.37660104036331177
156,181,15,0.8424538373947144
156,182,49,0.9573045372962952
156,183,49,0.7864459156990051
156,184,49,0.9665819406509399
156,185,49,0.9689341187477112
156,186,48,0.6163704991340637
156,187,48,0.6241936683654785
156,188,55,0.6613882780075073
156,189,11,0.8185138702392578
156,190,55,0.7437888979911804
156,191,11,0.8045299649238586
156,192,22,0.8704445362091064
156,193,22,0.8885232210159302
156,194,22,0.8985894918441772
156,195,22,0.8928802609443665
156,196,22,0.8907799124717712
156,197,22,0.8890365362167358
156,198,22,0.8765324950218201
156,0,22,0.9223071932792664
156,1,3,0.8334808349609375
156,2,3,0.888729989528656
156,3,3,0.8899100422859192
156,4,3,0.8522955179214478
156,5,3,0.8812884092330933
156,6,3,0.8525028228759766
156,7,3,0.8436658978462219
156,8,44,0.8803942799568176
1369,0,75,0.8770542144775391
1369,1,75,0.9409223794937134
1369,2,91,0.9212071299552917
1369,3,80,0.9869786500930786
1369,4,80,0.9846435785293579
1369,5,75,0.9271535277366638
1369,6,61,0.7987635135650635
1369,7,61,0.7821886539459229
1369,8,15,0.69845050573349
1369,9,15,0.6132733225822449
1369,10,61,0.729033887386322
1369,11,91,0.9353548288345337
1369,12,15,0.64570152759552
1369,13,76,0.3443775177001953
1369,14,15,0.4794541895389557
1369,15,15,0.5741565823554993
1369,16,15,0.5775936245918274
1369,17,15,0.4506448209285736
1369,18,15,0.4329092800617218
1369,19,15,0.4202355742454529
1369,20,63,0.3190367817878723
1369,21,63,0.3318614959716797
1369,22,63,0.2914348542690277
549,0,52,0.45985910296440125
549,1,45,0.8559194207191467
549,2,53,0.5341013669967651
549,3,53,0.6789572238922119
549,4,52,0.628108561038971
549,5,52,0.5779814124107361
549,6,45,0.7906101942062378
549,7,9,0.5936403870582581
549,8,9,0.4852459132671356
549,9,9,0.4639183580875397
549,10,9,0.4597487151622772
549,11,9,0.461301326751709
549,12,9,0.4575914144515991
549,13,23,0.7434031367301941
549,14,31,0.5313674211502075
549,15,46,0.5955767631530762
549,16,15,0.7992251515388489
549,17,31,0.3850071430206299
549,18,46,0.6008389592170715
549,19,47,0.5943523049354553
549,20,20,0.5700284838676453
549,21,31,0.4369288682937622
549,22,46,0.7798331379890442
549,23,47,0.634170413017273
549,24,20,0.7075302004814148
549,25,31,0.3704218864440918
549,26,46,0.7872445583343506
549,27,15,0.8089993596076965
549,28,31,0.422478586435318
549,29,46,0.6092075109481812
549,30,47,0.5913999080657959
549,31,20,0.5895299315452576
549,32,31,0.37957289814949036
549,33,46,0.6078524589538574
549,34,47,0.6067243218421936
549,35,20,0.5480151176452637
549,36,31,0.40964457392692566
549,37,46,0.5977222323417664
549,38,15,0.8074963688850403
549,39,31,0.41976118087768555
549,40,46,0.774428129196167
549,41,47,0.6584091782569885
549,42,31,0.3474854528903961
549,43,46,0.779931366443634
549,44,47,0.6334069967269897
549,45,31,0.35698872804641724
549,46,46,0.783318817615509
549,47,47,0.62303626537323
549,48,31,0.35550475120544434
549,49,47,0.5484750866889954
549,50,28,0.7528871297836304
549,51,31,0.4322796165943146
549,52,15,0.8092381358146667
549,53,31,0.419235497713089
549,54,15,0.795819103717804
549,55,31,0.4297972321510315
549,56,47,0.5751678347587585
549,57,28,0.7495304942131042
549,58,31,0.5057666897773743
549,59,47,0.5788434147834778
549,60,28,0.7518054246902466
549,61,61,0.6195237636566162
549,62,61,0.6615689396858215
549,63,61,0.6613473892211914
549,64,61,0.749893307685852
549,65,61,0.7264198660850525
549,66,61,0.7322684526443481
549,67,61,0.7421993613243103
549,68,61,0.6982727646827698
549,69,61,0.7428889870643616
549,70,61,0.7617166638374329
549,71,61,0.7490969896316528
549,72,61,0.7020915150642395
549,73,61,0.7556343674659729
549,74,61,0.7525275349617004
549,75,61,0.7599236965179443
549,76,15,0.7921935319900513
549,77,52,0.4919421970844269
549,78,53,0.4473598897457123
549,79,53,0.5304350852966309
549,80,45,0.7786512970924377
549,81,31,0.4054156243801117
549,82,46,0.6020140051841736
549,83,15,0.7916150689125061
549,84,31,0.4751552939414978
549,85,46,0.7721991539001465
549,86,15,0.7984581589698792
549,87,31,0.39196011424064636
549,88,46,0.6209332346916199
549,89,15,0.7807602882385254
549,90,31,0.4312188923358917
549,91,46,0.6031420230865479
549,92,47,0.6048049926757812
549,93,20,0.5870776176452637
549,94,31,0.5916008949279785
549,95,46,0.7552582621574402
549,96,15,0.7948578000068665
549,97,31,0.41244077682495117
549,98,46,0.7819042205810547
549,99,15,0.799598217010498
549,100,31,0.3999007046222687
549,101,46,0.7802771329879761
549,102,47,0.6656634211540222
549,103,20,0.7502012252807617
549,104,52,0.47785213589668274
549,105,45,0.7811906337738037
549,106,53,0.47616055607795715
549,107,45,0.7944976687431335
549,108,52,0.498308926820755
549,109,45,0.7853956818580627
549,110,52,0.5012516975402832
549,111,12,0.6815472841262817
549,112,12,0.701411783695221
549,113,12,0.6410272121429443
549,114,12,0.6791560649871826
549,115,12,0.7041845321655273
549,116,12,0.6682385206222534
549,117,12,0.657423198223114
549,118,12,0.6527818441390991
549,119,12,0.6817848682403564
549,120,12,0.6491988301277161
549,121,12,0.6386570930480957
549,122,12,0.6807944774627686
549,123,12,0.6979250311851501
549,124,12,0.6525307893753052
549,125,12,0.6846049427986145
549,126,12,0.7170974016189575
549,127,12,0.7270095348358154
549,128,12,0.7451019287109375
549,129,12,0.6745131015777588
549,130,12,0.6853009462356567
549,131,12,0.6749910712242126
549,132,12,0.6710857152938843
549,133,12,0.6541306376457214
549,134,12,0.70015949010849
549,135,12,0.6796669960021973
549,136,12,0.6512163877487183
549,137,12,0.6461052298545837
522,0,9,0.5296422839164734
522,1,9,0.6208033561706543
522,2,9,0.6690800786018372
522,3,9,0.6462291479110718
522,4,9,0.6626917719841003
522,5,9,0.6617453098297119
522,6,9,0.5137938857078552
522,7,9,0.4797624349594116
522,8,23,0.7800708413124084
522,9,23,0.7786974906921387
522,10,23,0.7204990386962891
522,11,23,0.7410182356834412
522,12,23,0.6869083046913147
522,13,23,0.659702718257904
522,14,23,0.6796064972877502
522,15,9,0.5063093304634094
522,16,9,0.4684737026691437
522,17,9,0.6986215710639954
522,18,9,0.7055200338363647
522,19,9,0.6894424557685852
522,20,9,0.6818796396255493
522,21,9,0.6879834532737732
522,22,9,0.45881950855255127
522,23,23,0.7771056294441223
522,24,23,0.672619104385376
522,25,23,0.660470187664032
522,26,31,0.5102083086967468
522,27,46,0.7701811194419861
522,28,15,0.8316537141799927
522,29,31,0.40039756894111633
522,30,46,0.782142698764801
522,31,15,0.8143351674079895
522,32,31,0.411588579416275
522,33,46,0.603995144367218
522,34,47,0.6201155781745911
522,35,20,0.5784316062927246
522,36,31,0.39351779222488403
522,37,46,0.7598632574081421
522,38,15,0.8137230277061462
522,39,31,0.42865023016929626
522,40,46,0.7663512229919434
522,41,15,0.8147413730621338
522,42,31,0.42992454767227173
522,43,46,0.5932785868644714
522,44,47,0.621782660484314
522,45,20,0.5841357707977295
522,46,31,0.4022960960865021
522,47,46,0.7669554948806763
522,48,15,0.8156371116638184
522,49,31,0.4245457649230957
522,50,46,0.5897825360298157
522,51,47,0.6254843473434448
522,52,20,0.5746927857398987
522,53,31,0.4203784465789795
522,54,46,0.7654241919517517
522,55,15,0.8192685842514038
522,56,31,0.42129361629486084
522,57,46,0.7702837586402893
522,58,15,0.8190789222717285
522,59,31,0.42519131302833557
522,60,46,0.7697598934173584
522,61,15,0.8163851499557495
522,62,12,0.5958446860313416
522,63,12,0.5609293580055237
522,64,12,0.5627038478851318
522,65,12,0.5958613157272339
522,66,12,0.5880342721939087
522,67,12,0.6650350689888
